customer_key,customer_id,email,first_name,last_name,date_of_birth,gender,phone,country,region,state,city,postal_code,address_line1,address_line2,preferred_language,customer_status,registration_date,email_opt_in,sms_opt_in,push_opt_in,effective_date,expiry_date
46036,CUST00035397,customer35397@email.com,Mutaye,VonAnderson,1959-05-02,M,  +31-718-8342,Germany,South,Bavaria,Munich,93489,307 Main Street,Apt 11,English,Active,2024-08-22,No,Yes,Yes,2024-12-22,
46037,CUST00035398,customer35398@email.com,Xuxuy,NorthBurg,1993-09-05,Other,+39-314-7661,France,South,Provence-Alpes-Cote d Azur,Nice,13050,235 High Street,,Italian,  Active,2021-04-01,No,Yes,Yes,2022-05-12,
46038,CUST00035399,customer35399@email.com,Keyam,Greenbaker,1969-09-16,Other,+43-661-7332,Spain,South,Andalusia,Malaga,63940  ,67 High Street,,Italian,Active,2022-11-21,Yes,Yes,Yes  ,2023-02-26,
46039,CUST00035400,customer35400@email.com,michel,vonschneider,1957-10-14,Other,+34-642-1408,Italy,South,Sicily,Palermo,37391,573 Main Street,Building B,French,Active,2023-11-22,No,no,No  ,2023-12-20,
46040,CUST00035401,customer35401@email.com,Maria,DelWeber,1963-01-08,M,+49-361-5790,Italy,North,Piedmont,Turin,81216,220 main street,,SPANISH,Active,2024-02-03,No,Yes,Yes,2024-04-15,
46041,CUST00035402,customer35402@email.com,Jupa,VonDavis,1974-07-11,M  ,+39-160-8775,Italy,East,Emilia-Romagna,Bologna,46892,224 High Street,Floor 1,German,Active,2023-09-02,Yes,No,Yes,2024-01-15,
46042,CUST00035403,customer35403@email.com,LindSon,DeDavis  ,1977-06-20,Other,+31-650-8241  ,United Kingdom,West,West Midlands,Birmingham,97395,845 Main Street,Building A,Italian,Active,2021-10-02,No,Yes,No,2023-08-26,
46043,CUST00035404,customer35404@email.com,Patricia,DelMiller,1973-05-25,Other,+48-967-4799,France,West,Pays de la Loire,Nantes,11722,854 High Street,,German,Active,2023-11-08,Yes,yes,No,2024-09-10,
46044,CUST00035405,customer35405@email.com,Kugataya,VanJohnson,1952-12-08,M,+45-930-4153,Italy,South,Sicily,Palermo,51235,600 Main Street,Suite 60,Spanish,Active,2022-04-05,Yes,No,Yes,2023-03-04,
46045,CUST00035406,customer35406@email.com,Nokog,Esposito,1977-06-26,Other,+32-985-3673,Italy,West,Tuscany,Florence,76254  ,59 Main Street,Floor 1,German,Active,2022-01-13,Yes,No,No,2023-10-15,
46046,CUST00035407,customer35407@email.com,Ursula  ,Lopez,2001-08-19,F,+46-234-3872,United Kingdom,North,Merseyside,Liverpool,55977,856 High Street,,Italian,Active,2023-02-08,No,No,  No,2023-04-07,
46047,CUST00035408,customer35408@email.com,Yiyajis,DelWeber,1993-04-05,F,+36-294-2323,United Kingdom,West,Bristol,Bristol,30740,235 HIGH STREET,,Italian,Active,2024-10-15,No,YES,No,2024-11-27,
46048,CUST00035409,customer35409@email.com,  Veyux,OSchmidt,2003-12-09,F,+32-756-1945,Germany,,,Munich,,120 Main Street,,Spanish,Active,2021-10-03,Yes,yes,Yes,2023-02-17,2023-09-18
46049,CUST00035409,customer35409@email.com,Veyux,OSchmidt,2003-12-09,F,+32-756-1945,United Kingdom,East,Norfolk,Norwich,96263,310 High Street,,Spanish,Active,2021-10-03,Yes,Yes  ,No,2023-09-18,
46050,CUST00035410,customer35410@email.com,Piregapi,Silverhunter,1995-03-27,Other,+39-609-9669,Spain,North,Basque Country,San Sebastian,70588,932 High Street,,German,Active,2023-07-23,Yes,Yes,  No,2024-07-18,
46051,CUST00035411,customer35411@email.com,Gipurex,McSchmidt,1961-12-08,M,+49-458-1119,Italy,North,Veneto,Venice,58578,480 Main Street,Unit 122,  Spanish,ACTIVE,2022-02-10,Yes,No,No,2024-06-22,
46052,CUST00035412,customer35412@email.com,UrsuLey,McDavis,1962-12-26,  Other,+49-123-2785,France,East,Grand Est,Strasbourg,72199,272 High Street,Apt 70,English,Active,2024-08-10,Yes,No  ,Yes,2024-09-26,
46053,CUST00035413,customer35413@email.com,Daju,MacFischer,1961-06-13,M,+49-239-6359,Italy,East,Emilia-Romagna,Bologna,77335,63 main street,Unit 262,English,Active,2023-07-01,No,No,NO,2023-09-20,
46054,CUST00035414,customer35414@email.com,RobeSen,Taylor,1962-11-16,M,+45-109-3330,Italy,East,Emilia-Romagna,Bologna,33259,185 High Street,,English,Active,2022-04-25,Yes,no,No  ,2022-05-26,
46055,CUST00035415,customer35415@email.com,Ziwura,LeJohnson,1966-04-28,Other,+46-260-3863,Italy,South,Campania,Naples,49555,555 High Street,Suite 470,Spanish,Active,2024-08-28,Yes,Yes,No,2024-12-07,
46056,CUST00035416,customer35416@email.com,Pierre,vanweber,1984-01-23,M,+46-615-5750,Spain,West,Castile and Leon,Salamanca,65671,845 High Street,,Spanish,Active,2021-01-27,Yes,Yes,No,2022-06-14,
46057,CUST00035417,customer35417@email.com,Tunoxinu,DaBrown,1990-03-28,f,,Spain,North,,,,,,,Active,2021-07-29,No,No  ,No  ,2021-07-29,2021-08-21
46058,CUST00035417,customer35417@email.com,Tunoxinu,DaBrown  ,1990-03-28,F,+42-819-1898,Spain,East,,Barcelona,,967 Main Street,,English,Active,2021-07-29,Yes,No,No,2021-08-21,2021-09-12
46059,CUST00035417,customer35417@email.com,Tunoxinu,DaBrown,1990-03-28,f,,France,East,Auvergne-Rhone-Alpes,Lyon,79587,  488 Main Street,,English,Active,2021-07-29,No,Yes,Yes,2021-09-12,2021-12-07
46060,CUST00035417,customer35417@email.com,Tunoxinu,DABROWN,1990-03-28,F,+42-819-1898,France,East,Auvergne-Rhone-Alpes,Lyon,79587,488 Main Street,,English,Active,2021-07-29,No,No,Yes,2021-12-07,
46061,CUST00035418,customer35418@email.com,Hans,DaDavis,1964-02-16,M,+40-373-7286,Italy,West,Lazio,Rome,89313,930 Main Street,,English,Active,2021-05-20,Yes,No  ,No,2023-07-06,
46062,CUST00035419,customer35419@email.com,HelgSon,  McWilliams,1963-08-04,M,+45-500-2712  ,Spain,South,Andalusia,Malaga,37792  ,755 Main Street,,German,Active,2022-12-24,Yes,Yes,No,2023-07-01,
46063,CUST00035420,customer35420@email.com,PeteSon,MacSchmidt,1968-09-22,F,+49-465-3618,Italy,East,Veneto,Verona,80781,388 Main Street,Floor 1,German,Active,2021-02-08,No,no,No  ,2022-07-09,
46064,CUST00035421,customer35421@email.com,Gijadezi,Blackcooper,2002-11-21,Other,+36-295-6753,United Kingdom,West,Bristol,Bristol,53464,,,Spanish,Active,2022-11-18,Yes,No,Yes  ,2024-12-26,
46065,CUST00035422,customer35422@email.com,HelgSen,Whitehunter,2002-07-12,  F,+44-591-5261,Germany,South,Bavaria,Munich,86366,,Building A,French,Active,2021-07-15,Yes,No,No,2022-04-07,
46066,CUST00035423,customer35423@email.com,Zodej,DeJohnson,1967-05-23,F,,Italy,North,Lombardy,,,,,,Active,2024-07-13,No,no,No,2024-07-13,2024-07-26
46067,CUST00035423,customer35423@email.com,Zodej,DeJohnson,1967-05-23,F,,Italy,East,Emilia-Romagna,Bologna,,981 High Street,,Spanish,Active,2024-07-13,Yes,No,Yes,2024-07-26,2024-07-30
46068,CUST00035423,customer35423@email.com,Zodej,DeJohnson,1967-05-23,F,+31-683-9820,Germany,North,Schleswig-Holstein,Kiel,18823,  373 High Street,Apt 276,Spanish,  Active,2024-07-13,Yes,No,No,2024-07-30,
46069,CUST00035424,customer35424@email.com,Meguri,Graybaker,1985-10-11,F,+37-136-7882,Germany,North,Bremen,Bremen,76417,893 High Street,Apt 402,French,Active,2022-05-13,Yes,No,Yes,2023-10-26,
46070,CUST00035425,customer35425@email.com,IngrTon,OWilliams,2001-06-21,F,+39-285-1936,United Kingdom,South,East Sussex,Brighton,84017,436 Main Street,Floor 6,Spanish,Active,2023-06-09,No,No,NO,2024-09-26,
46071,CUST00035426,customer35426@email.com,Huyime  ,VonTaylor,1951-11-20,OTHER,+38-822-3430,France,South,Provence-Alpes-Cote d Azur,Marseille,57988,468 Main Street,,Spanish,  Active,2022-08-16,No,No,No  ,2023-02-13,
46072,CUST00035427,customer35427@email.com,UrsuSen,NorthHill,1984-03-11,F,,Germany,West,North Rhine-Westphalia,Cologne,86031,,Building C,German,Active,2021-05-29,Yes,Yes,yes,2021-05-29,2022-12-11
46073,CUST00035427,customer35427@email.com,URSUSEN,NorthHill,1984-03-11,F,+48-392-4190,Italy,North,Lombardy,Milan,43847,,,German,Active,2021-05-29,No,No,Yes,2022-12-11,
46074,CUST00035428,customer35428@email.com,MoniTon,DelMiller,1985-01-17,M,+35-806-5910,United Kingdom,West,West Midlands,Birmingham,96374,873 Main Street,,French,Active,2021-10-26,Yes,Yes,No,2023-12-05,
46075,CUST00035429,customer35429@email.com,Ana,OWilliams,1972-10-27,F,+34-320-8886,Germany,West,North Rhine-Westphalia,Dusseldorf,54361,443 High Street,,german,active,2023-01-25,Yes,No,  No,2023-03-24,
46076,CUST00035430,customer35430@email.com,Zusu,McFischer,1957-02-17,Other,+44-825-3149,Italy,East,Emilia-Romagna,Bologna,79246,329 high street,,French,Active  ,2021-12-08,Yes,  No,No  ,2022-08-22,
46077,CUST00035431,customer35431@email.com,Zugus,EastBerg  ,1991-01-23,Other  ,+32-354-6814,United Kingdom,North,Merseyside,Liverpool,53354,390 Main Street,floor 13,English,ACTIVE  ,2023-04-30,Yes,No,No,2023-05-04,
46078,CUST00035432,customer35432@email.com,ROBETON,Marino,1989-07-06,F,,,,,Nuremberg,,,Suite 339,,active,2021-11-12,No,NO,No,2021-11-12,2021-12-02
46079,CUST00035432,customer35432@email.com,RobeTon,Marino,1989-07-06,F,+49-433-8921,,South,,,34517  ,,,English,Active,2021-11-12,No,No,Yes,2021-12-02,2022-06-08
46080,CUST00035432,customer35432@email.com,  ROBETON,Marino,1989-07-06,F,+49-433-8921,,South,Bavaria,,34517,53 Main Street,,English,Active,2021-11-12,No,No,Yes,2022-06-08,2024-01-30
46081,CUST00035432,customer35432@email.com,RobeTon,Marino,1989-07-06,F,+49-433-8921,Spain,North,Basque Country,San Sebastian,37406,778 High Street,Unit 483,English,Active,2021-11-12,No,No,Yes,2024-01-30,
46082,CUST00035433,customer35433@email.com,Riket,DeSchneider,1992-03-22,M,+41-133-3188,Germany,North,Schleswig-Holstein,Kiel,75580,650 High Street,Floor 4,French,Active,2021-01-05,Yes,No,No,2023-06-19,
46083,CUST00035434,customer35434@email.com,Boboyepi,Colombo,1986-12-22,M,+41-498-6786,Italy,West,Tuscany,Florence,94961,207 Main Street,,German,Active,2024-09-29,No,Yes,  No,2024-12-08,
46084,CUST00035435,customer35435@email.com,Wohev,Schneider,1959-03-20,M,+35-695-5200,United Kingdom,South,Greater London,London,45881,924 High Street,Building B,English,Active  ,2023-10-15,Yes,No,yes,2024-03-13,
46085,CUST00035436,customer35436@email.com,Neyax,OWeber,1958-04-18,M,+38-262-9693,France,West,Pays de la Loire,Nantes,88670,612 Main Street,Suite 38,Italian,Active,2024-03-27,Yes,Yes,Yes,2024-05-26,
46086,CUST00035437,customer35437@email.com,kayogasa,EastField,1969-03-27,F,+36-758-6717,Germany,South,Baden-Wurttemberg,Stuttgart,21641,14 Main Street,,English,Active,2024-03-16,No,Yes,No,2024-12-02,
46087,CUST00035438,customer35438@email.com,Tixoyen  ,VanAnderson,1978-11-28,M,+44-775-7229,United Kingdom,East,Cambridgeshire,Cambridge,16222,446 High Street,,Spanish,Active,2024-08-27,Yes,No,No,2024-09-15,
46088,CUST00035439,customer35439@email.com,Kayogasa,Durand,1982-07-14,m,,France,,Grand Est,Strasbourg,27003,,,,Active,2021-05-29,No,  Yes,Yes,2021-05-29,2021-07-07
46089,CUST00035439,customer35439@email.com,Kayogasa,Durand,1982-07-14,M,+43-715-4481,France,East,Grand Est,Strasbourg,27003,549 High Street,,German,Active,2021-05-29,Yes,Yes,Yes,2021-07-07,
46090,CUST00035440,customer35440@email.com,Ana,Marino,1967-10-20,F,+39-780-3705,Spain,South,Andalusia,Seville,17116,527 Main Street,Suite 275,English,Active,2022-11-08,No,No,  Yes,2024-11-30,
46091,CUST00035441,customer35441@email.com,Giovanni,OTaylor,1985-07-01,M,,France,,,Nantes,,,,,Active,2022-02-20,Yes,Yes,No,2022-02-20,2022-03-22
46092,CUST00035441,customer35441@email.com,Giovanni,Otaylor,1985-07-01,M,,Italy,East,Veneto,,54727,64 Main Street,,German,Active,2022-02-20,No,No,Yes,2022-03-22,2022-04-03
46093,CUST00035441,customer35441@email.com,Giovanni,OTaylor,1985-07-01,M,+40-990-8119,Spain,North,Basque Country,San Sebastian,65338,874 Main Street,Apt 230,  German,Active,2022-02-20,No,No,Yes,2022-04-03,2022-05-27
46094,CUST00035441,customer35441@email.com,Giovanni,OTaylor,1985-07-01,M,+40-990-8119,Germany,North,Hamburg,Hamburg,80206,602 Main Street,,German,Active,2022-02-20,Yes,No,Yes,2022-05-27,
46095,CUST00035442,customer35442@email.com,Pese,  VonWeber,1967-08-23,F,+43-442-7296,United Kingdom,East,Cambridgeshire,Cambridge,81275,487 Main Street,,Spanish,Active,2024-11-28,No,Yes,No,2025-01-03,
46096,CUST00035443,customer35443@email.com,HelgLey,EastHill,1965-11-21,  Other,+46-886-5076,Germany,West,North Rhine-Westphalia,Cologne,52796,887 Main Street,Unit 335,Italian,Active,2023-09-23,No,No,No,2024-09-25,
46097,CUST00035444,customer35444@email.com,Xacikido,VonAnderson,1978-03-13,F,,Italy,South,Campania,Naples,22506,390 High Street  ,,  English,Active,2021-11-30,No,No,Yes,2023-09-02,2024-05-08
46098,CUST00035444,customer35444@email.com,Xacikido,VonAnderson,1978-03-13,F,+37-722-4380  ,Italy,West,Tuscany,Florence,  69606,99 MAIN STREET,,English,Active,2021-11-30,No,No,No,2024-05-08,
46099,CUST00035445,customer35445@email.com,Giovanni,VanWilson  ,1971-03-08,  M,+36-359-7584,Germany,East,Saxony,Dresden,49256,903 High Street,,  Italian,Active  ,2022-03-06,No,Yes,YES,2024-05-06,
46100,CUST00035446,customer35446@email.com,Sate,EastBrook,1950-12-26,f  ,+30-289-5958,Spain,South,Andalusia,Seville,97669,546 High Street,Suite 292  ,Spanish,Active,2022-01-17,Yes,No,Yes,2023-07-01,
46101,CUST00035447,customer35447@email.com,Noma,Lejohnson,1969-12-08,F,+32-346-2604,Italy,East,Veneto,Verona,90263,220 High Street,,English,Active,2024-08-23,Yes,Yes,No,2024-08-26,
46102,CUST00035448,customer35448@email.com,PeteSon,NorthBerg,1999-10-12,  M,+32-718-4276,Germany,West,North Rhine-Westphalia,Cologne,88690,122 Main Street,,Italian,Active,2022-11-11,Yes,Yes,Yes,2024-06-16,
46103,CUST00035449,customer35449@email.com,Daju,DelWeber,1975-07-07,F,+45-546-4645,Germany,North,Bremen,Bremen,26569,391 Main Street,Floor 6,Italian,Active,2024-02-25,Yes,No,Yes,2024-11-21,
46104,CUST00035450,customer35450@email.com,Rahiyuzu,MacWeber,1974-08-16,Other,+47-882-4339,United Kingdom,West,Bristol,Bristol,85499  ,608 High Street,Unit 234,  Spanish,Active,2021-03-27,No,Yes,NO,2023-12-06,
46105,CUST00035451,customer35451@email.com,Gewinaz,DelSmith,2003-07-18,Other,+35-459-5004,United Kingdom,West,Bristol,Bristol,36230,460 HIGH STREET,,spanish,Active,2024-01-23,Yes,Yes,No,2024-11-26,
46106,CUST00035452,customer35452@email.com,HelgSen,Omiller,1999-08-31,M,+42-686-8814,Italy,North,Veneto,Venice,82625  ,131 High Street,Apt 27,English,Active,2024-02-12,Yes,Yes,No,2024-06-13,
46107,CUST00035453,customer35453@email.com,Linda,DeJohnson,1955-12-13,OTHER,,Germany,,Hamburg,,32768,,,,Active,2021-01-06,No,Yes,No,2021-01-06,2021-01-11
46108,CUST00035453,customer35453@email.com,  Linda,DeJohnson,1955-12-13,Other,,Italy,,Tuscany,,17766,225 HIGH STREET,,,Active,2021-01-06,No,no,Yes,2021-01-11,2021-01-24
46109,CUST00035453,customer35453@email.com,Linda,DeJohnson,1955-12-13,Other,+38-468-1536,Italy,West,Tuscany,Florence,17766,225 High Street,,German,  Active,2021-01-06,Yes,No,Yes,2021-01-24,2021-02-17
46110,CUST00035453,customer35453@email.com,Linda,  DeJohnson,1955-12-13,Other,+38-468-1536,France,South,Provence-Alpes-Cote d Azur,Marseille,13355,748 High Street,,German,Active,2021-01-06,Yes,No,No,2021-02-17,
46111,CUST00035454,customer35454@email.com,Yuliyey,VonDavis,2001-03-29,Other,+45-485-4634,Italy,East,Emilia-Romagna,Bologna,58976,638 High Street,,French,Active,2024-02-01,No,  No,Yes,2024-05-09,
46112,CUST00035455,customer35455@email.com,niguge,Martinez,2000-04-25,M,+37-254-1003,United Kingdom,North,Merseyside,Liverpool,68971,190 Main Street,Apt 399,English,Active,2024-04-03,No,Yes,No,2024-05-14,
46113,CUST00035456,customer35456@email.com,JennLey,EastBurg,1952-05-27,Other,+43-510-2160,Germany,South,Bavaria,Munich,80760,  124 High Street,,English,active,2022-04-21,No,No,Yes,2022-04-28,
46114,CUST00035457,customer35457@email.com,PeteTon,Whitehunter,1999-07-13,F,+46-589-2539,United Kingdom,East,Cambridgeshire,Cambridge,86073,887 Main Street,,Italian  ,Active,2021-08-25,Yes,No,Yes,2022-07-28,
46115,CUST00035458,customer35458@email.com,Kewamule,DaSchmidt,1960-06-26,F,+30-383-3644,France,South,Provence-Alpes-Cote d Azur,Marseille,96315,513 HIGH STREET,,Spanish,Active,2023-12-27,No,  yes,No,2024-04-12,
46116,CUST00035459,customer35459@email.com,Burob,Redcooper,1974-11-10,Other,+34-806-6877,Spain,East,Valencia,Valencia,90239,885 High Street,,spanish  ,Active,2023-08-22,Yes,Yes,No,2023-10-05,
46117,CUST00035460,customer35460@email.com,Mehix,LeDavis,1955-03-16,F,+37-818-3574,Germany,North,Bremen,Bremen,13764,251 High Street,,Spanish  ,Active,2021-12-21,Yes,Yes,No,2022-12-24,
46118,CUST00035461,customer35461@email.com,Welotoki,Grayfisher,1976-11-22,m,+48-914-6498,Italy,West,Lazio,Rome,80514,251 High Street,,Spanish,Active,2023-10-18,No,Yes,Yes,2024-06-02,
46119,CUST00035462,customer35462@email.com,Cizav,LaJones,2004-01-27,F,+48-257-1480,United Kingdom,North,Greater Manchester,Manchester,88708,768 main street,,German,Active,2023-11-07,Yes,No,No,2025-01-07,
46120,CUST00035463,customer35463@email.com,Nelu,MacWilson,1997-10-10,M,+37-393-6038,Germany,East,Saxony,Dresden,94269  ,838 Main Street,,French,Active,2022-08-21,Yes,Yes,No,2024-12-16,
46121,CUST00035464,customer35464@email.com,Babesune,EastFord,1965-11-23,Other,+38-645-6945,Spain,,,,,,,,Active,2021-03-18,Yes,Yes,No,2021-03-18,2021-04-16
46122,CUST00035464,customer35464@email.com,Babesune,EastFord,1965-11-23,Other,,Italy,,,Naples,,983 High Street,Building D,French,Active  ,2021-03-18,Yes,yes,  No,2021-04-16,2022-06-19
46123,CUST00035464,customer35464@email.com,Babesune,EastFord,1965-11-23,Other,  +38-645-6945,Italy,South,Campania,Naples,77309,983 high street,Building D,French,Active,2021-03-18,No,No,Yes,2022-06-19,
46124,CUST00035465,customer35465@email.com,Desoxe,Fischer,2003-05-31,Other,+40-149-8447,France,North,Hauts-de-France,Lille,27970,581 Main Street,,english,Active,2021-02-28,No,No,YES,2021-06-14,
46125,CUST00035466,customer35466@email.com,Robonudi,DaMuller,1993-08-17,F,+36-131-1005,,,Veneto,Verona,,,,,Active,2022-02-01,No,No,Yes,2022-12-24,2024-08-14
46126,CUST00035466,customer35466@email.com,Robonudi,DAMULLER,1993-08-17,F,+36-131-1005,Italy,East,Veneto,Verona,56515,  372 High Street,,German,Active,2022-02-01,Yes,Yes,No,2024-08-14,
46127,CUST00035467,customer35467@email.com,Giuseppe,LeSmith,1965-09-12,Other,+37-955-8838,Italy,West,Lazio,Rome,  87979,350 HIGH STREET,,Italian,Active,2024-10-19,No,No,No,2024-11-22,
46128,CUST00035468,customer35468@email.com,Vajih,SouthBerg,1975-04-29,Other,+43-241-4551,France,South,Provence-Alpes-Cote d Azur,Nice,37825,365 Main Street,,French,Active,2022-04-25,No,Yes,No,2022-09-27,
46129,CUST00035469,customer35469@email.com,GiseLey,Hernandez,1986-07-25,F,+31-183-7721,Germany,South,Bavaria,Munich,12521,326 Main Street,,English,Active,2024-01-05,Yes,No,No,2024-02-28,
46130,CUST00035470,customer35470@email.com,Antonio,EastStone,1984-10-06,F,+32-248-5464,United Kingdom,North,Merseyside,Liverpool,87058,646 Main Street,,Spanish,Active,2022-09-15,Yes,No,Yes,2024-12-30,
46131,CUST00035471,customer35471@email.com,  Rogeteli,Redfisher,1983-09-08,M,,United Kingdom,South,,,79360,785 Main Street,,German,Active,2022-04-07,No,Yes,No,2022-04-07,2023-03-17
46132,CUST00035471,customer35471@email.com,Rogeteli,Redfisher,1983-09-08,M,+39-937-8709,Italy,,Sicily,Palermo,,996 Main Street,,,Active,2022-04-07,Yes,No,No,2023-03-17,2023-10-09
46133,CUST00035471,customer35471@email.com,Rogeteli,Redfisher,1983-09-08,M,+39-937-8709,Germany,East,Berlin,Berlin,32260,338 Main Street,,  German,Active,2022-04-07,No,No,No,2023-10-09,
46134,CUST00035472,customer35472@email.com,Suhuxako,deldavis,1991-07-28,Other,+48-635-6940,France,East,Auvergne-Rhone-Alpes,Lyon,66959,25 Main Street,,English,Active,2022-09-29,No,No,No,2024-03-09,
46135,CUST00035473,customer35473@email.com,Nekuc,McJohnson,1957-10-20,F,+49-718-9289,United Kingdom,West,West Midlands,Birmingham,68381,481 High Street,,German,Active,2021-04-10,Yes,Yes,No,2021-06-09,
46136,CUST00035474,customer35474@email.com,  Zugus,Northdale,1962-02-06,F,+44-312-4725,United Kingdom,East,Norfolk,Norwich,97906,190 High Street  ,,French,Active,2022-07-12,Yes,YES,No,2023-01-05,
46137,CUST00035475,customer35475@email.com,Tisuride,VonJones,1994-03-20,F,,France,West,Nouvelle-Aquitaine,,81933,,,,Active,2024-08-04,No,No  ,No,2024-08-04,2024-08-06
46138,CUST00035475,customer35475@email.com,Tisuride,Vonjones,1994-03-20,F,,Italy,South,Campania,,66077,,Suite 466,English,Active,2024-08-04,Yes,No,Yes,2024-08-06,2024-11-07
46139,CUST00035475,customer35475@email.com,Tisuride,VonJones,1994-03-20,F,+47-908-1554,United Kingdom,East,Cambridgeshire,Cambridge,22250,123 High Street  ,,  English,Active,2024-08-04,No,No,No,2024-11-07,
46140,CUST00035476,customer35476@email.com,Kuguvag,SouthDale,1965-08-20,  Other,+40-243-1899,France,East,Grand Est,Strasbourg,67960,169 High Street,Floor 3,Italian,Active,2022-01-31,No,Yes,no,2024-10-11,
46141,CUST00035477,customer35477@email.com,Cisir,VonMuller,1999-12-20,M,  +40-127-3772,United Kingdom,South,East Sussex,Brighton,92851,415 High Street,,English,Active,2021-02-18,No,Yes,Yes,2023-07-31,
